month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202207,28060,Kalispell, MT,352,749000,0.0785,0.0715,847,0.3142,0.5289,50,-0.005,-0.0385,324,0.0062,0.0519,4,0,-0.5,296,0.451,1.6429,304,0.0375,-0.4296,400,0.0301,0.1883,1915,0.0186,-0.0169,1273131,0.0078,0.0404,1146,0.2263,0.0621,0.3589,-0.0957,-0.6032,0
202207,25740,Helena, MT,413,595000,0.0001,0.2526,159,0.3648,0.1357,35,0.0526,-0.0789,156,0.1642,0.1818,4,,0,60,0.3043,0.3636,172,-0.0115,-0.2182,273,0.0612,0.2114,2164,-0.0092,0.0459,812807,0.0019,0.2436,327,0.1434,-0.071,1.0818,-0.4118,-0.4897,0
202207,24500,Great Falls, MT,420,395000,0.0395,0.386,120,0.1483,0.3636,42,0.5273,0.1351,108,-0.1692,-0.25,4,,0,60,1,2.75,170,-0.0395,-0.1707,172,0.0242,0.2103,2431,0.0335,0.1307,533150,0.0159,0.1855,292,0.0373,-0.0034,1.4167,-0.2771,-0.9129,0
202207,15580,Butte-Silver Bow, MT,685,311000,0.1217,0.3122,84,0.4237,0.3125,32,0.0323,-0.2195,72,0.1613,0.5,0,,,48,0.8462,3,68,-0.0355,-0.4809,189,0.0609,0.3809,1927,0.0613,0.0565,549483,0.1806,0.0911,150,0.1673,-0.2228,0.8095,-0.3854,-1.2374,1
202206,13740,Billings, MT,221,512500,-0.0072,0.1519,346,0.2983,0.6437,28,0.5135,0.2727,344,0.0424,0.0886,6,,0.5,140,0.4583,1.9167,397,0.0258,-0.2254,212,-0.0473,0.16,2561,0.0556,0.0788,727374,-0.0224,0.0366,741,0.1254,0.0263,1.1474,-0.3048,-1.2873,1
202206,33540,Missoula, MT,313,757000,-0.0072,0.2957,208,0.3041,0.4857,33,0.1207,-0.0152,168,-0.1683,-0.0345,2,-0.5,0,78,0.8571,1.6,212,0.0192,-0.3756,340,-0.029,0.2068,2343,0.0238,0.0502,955076,-0.0115,0.0671,422,0.1532,-0.121,1.0192,-0.2848,-1.4058,1
202206,14580,Bozeman, MT,322,989000,-0.0554,0.0249,456,0.3516,0.6268,34,0.0794,-0.0145,358,0.0982,0.0655,2,-0.6667,-0.8,180,0.8367,1.6471,430,-0.0622,-0.2696,435,-0.0762,0.1119,2226,-0.0074,-0.1406,1858815,-0.0576,-0.0116,885,0.1195,0.0219,0.9429,-0.4161,-1.1571,1
202206,28060,Kalispell, MT,352,694500,0.1028,0.0701,645,0.265,0.3965,50,-0.3558,-0.1027,322,0.1259,-0.0301,4,-0.5,-0.7143,204,0.9615,2.6429,293,-0.0998,-0.444,388,-0.0006,0.2482,1880,0.1346,-0.0316,1263273,0.0234,0.0621,935,0.093,-0.0627,0.4546,-0.1842,-0.6873,0
202206,25740,Helena, MT,413,594950,0.0701,0.2572,117,0.1709,0.0448,33,0.1982,-0.189,134,-0.1829,-0.0694,0,,-1,46,0.2778,0.4375,174,-0.0169,-0.2548,257,-0.0263,0.1357,2184,-0.0013,0.0558,811267,0.1639,0.2116,286,0.0534,-0.1674,1.4936,-0.2853,-0.6006,0
202206,24500,Great Falls, MT,420,380000,-0.0355,0.3675,105,0.4718,0.2222,28,-0.0517,-0.0833,130,-0.1096,-0.1447,0,,-1,30,0.3636,1.5,177,0.0085,-0.1511,168,-0.0662,0.202,2352,0.0234,0.091,524816,-0.0271,0.1245,282,0.1729,-0.0409,1.6938,-0.7781,-0.7448,0
202206,15580,Butte-Silver Bow, MT,685,277250,-0.2527,0.0365,59,0.3409,-0.0084,31,-0.2706,0.2157,62,0.1071,-0.1842,0,,-1,26,0.4444,1.6,71,-0.2034,-0.5035,178,-0.0017,0.2823,1816,-0.2189,-0.0912,465434,-0.1472,0.1142,129,-0.0153,-0.3543,1.1949,-0.8164,-1.1916,1
202205,13740,Billings, MT,221,516225,0.0812,0.2146,267,0.5676,0.4643,19,-0.0513,-0.119,330,0.2692,0.1301,0,-1,-1,96,3,1.4,387,0.0661,-0.2182,223,-0.0379,0.232,2426,0.0631,0.073,744007,-0.0633,0.1451,658,0.2345,-0.0422,1.4522,-0.6831,-1.2676,1
202205,33540,Missoula, MT,313,762500,-0.0917,0.2924,160,0.519,0.2559,29,0.1154,-0.1471,202,0.2625,0.0521,4,,-0.5,42,1.625,0.75,208,0.0196,-0.3678,350,-0.0521,0.2733,2288,-0.0243,-0.0502,966231,-0.0887,0.0895,366,0.1828,-0.1878,1.3041,-0.6388,-1.2865,1
202205,14580,Bozeman, MT,322,1046950,-0.1928,-0.0474,337,0.3926,0.6359,32,-0.1486,-0.1923,326,0.2164,0.2734,6,0.5,0.5,98,0.75,1.7222,458,0.0246,-0.2504,471,-0.207,0.1356,2243,0.0485,-0.1912,1972334,-0.1169,-0.0463,791,0.1473,-0.0313,1.3591,-0.4881,-1.607,1
202205,28060,Kalispell, MT,352,629750,0.1107,0.05,510,0.1876,0.2769,78,-0.2353,0.4717,286,0.2768,-0.0714,8,1,0,104,1.3636,2.25,326,-0.1696,-0.3927,388,0.0134,0.297,1657,0.0601,-0.1441,1234416,0.0436,0.1446,855,0.0414,-0.0875,0.6389,-0.2749,-0.7045,0
202205,25740,Helena, MT,413,556000,0.0109,0.2411,100,0.3446,-0.005,28,-0.1048,-0.2697,164,0.3226,0.0513,0,,,36,2,0.5,177,0.1494,-0.2203,264,0.0448,0.2557,2187,0.0024,0.0847,697036,0.0364,0.1029,272,0.1804,-0.1672,1.7789,-0.3022,-0.4911,0
202205,24500,Great Falls, MT,420,394000,0.1622,0.3707,71,0.42,0.2679,29,-0.1212,-0.2927,146,0.1774,0.1061,0,,,22,0.375,0.375,176,-0.0085,-0.1761,180,0.0489,0.3051,2299,0.0467,0.0363,539408,0.0236,0.0452,240,0.086,-0.0977,2.4718,-1.0682,-1.3317,1
202205,15580,Butte-Silver Bow, MT,685,371000,0.1277,0.6489,44,-0.0222,-0.0222,43,0.0897,0.2143,56,-0.0667,-0.2222,0,,,18,-0.1,1.25,89,0.0057,-0.3768,178,0.078,0.4686,2325,0.0506,0.1006,545763,-0.0104,0.2213,131,0.0116,-0.2984,2.0114,0.0558,-1.1442,1
202204,13740,Billings, MT,221,477450,0.0851,0.2691,170,0.1148,0.021,20,-0.4179,-0.2642,260,0.1111,-0.0909,4,-0.6,-0.5,24,-0.1429,-0.1429,363,0.1805,-0.1617,232,0.0309,0.2878,2282,-0.026,0.01,794252,-0.0474,0.2053,533,0.16,-0.1079,2.1353,0.1189,-0.4653,0
202204,33540,Missoula, MT,313,839500,0.1046,0.4677,105,0.2805,-0.0948,26,-0.4439,-0.2121,160,0.4815,0,0,,-1,16,1.6667,0.6,204,0.1493,-0.3223,369,0.0433,0.3826,2345,0.0149,0.0282,1060262,0.0231,0.294,309,0.2118,-0.2581,1.9429,-0.2218,-0.652,0
