month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,38780,Portales, NM,908,184225,0.0292,0.2364,39,0.0541,0.0833,59,0.125,-0.2252,12,0,0,0,,,8,,,1,0,,109,0.0327,0.3142,1792,0.0073,0.0045,219999,0.0029,0.345,40,0.0526,0.1111,0.0256,-0.0014,,0
202212,10740,Albuquerque, NM,58,375000,-0.0106,0.0714,1227,-0.1561,0.786,68,0.124,0.1624,608,-0.2225,-0.2205,28,-0.0667,-0.5882,408,-0.3982,0.8214,949,-0.1229,-0.4118,194,0.001,0.0803,2003,-0.0061,0.0135,486774,0.0132,0.0597,2173,-0.1462,-0.0546,0.7734,0.0293,-1.5752,1
202212,29740,Las Cruces, NM,216,369500,0.018,0.2547,682,-0.0919,0.0333,61,0.1675,0.0655,140,-0.0541,-0.125,4,0,-0.5,96,-0.2615,1.4,5,-0.375,-0.8684,174,0.0102,0.1703,2024,-0.0026,0.0087,391696,0.0056,0.1478,685,-0.0981,-0.0144,0.0073,-0.0033,-0.0502,0
202212,42140,Santa Fe, NM,257,767615,0.0451,0.1085,407,-0.0513,0.8375,78,0.1818,-0.2446,116,-0.4141,-0.284,4,-0.3333,1,72,-0.4545,0.5,217,-0.1556,-0.3404,368,0.013,0.1749,2380,0.0382,-0.1262,1442325,0.0357,-0.0452,621,-0.0948,0.1149,0.5332,-0.0659,-0.9522,0
202212,22140,Farmington, NM,370,285000,-0.057,0.0468,96,-0.0204,-0.4092,53,-0.0749,-0.0094,44,-0.2143,-0.2667,0,,-1,16,-0.2,-0.1111,92,-0.1111,-0.156,154,-0.0342,0.0619,1950,-0.0476,-0.0109,405744,0.0038,0.0997,186,-0.0677,-0.3149,0.9583,-0.0978,0.2876,0
202212,10460,Alamogordo, NM,491,302250,0.0088,0.1357,135,0.0266,0.1441,64,0.219,-0.1111,56,0.2727,-0.0667,0,,-1,20,-0.2857,0.4286,62,-0.253,-0.5507,151,0.0063,0.1114,2008,0.0017,0.0637,398763,0.0051,-0.0366,194,-0.074,-0.2392,0.4593,-0.1719,-0.7102,0
202212,26020,Hobbs, NM,513,224900,0.011,0.1876,118,-0.0407,-0.1161,77,0.3051,-0.0065,32,-0.4074,-0.2,0,,,12,-0.4545,-0.1429,2,-0.3333,-0.9839,121,-0.0035,0.0535,1800,0.0061,0.0474,252205,0.0011,0.115,119,-0.0442,-0.3975,0.0169,-0.0074,-0.9119,0
202212,40740,Roswell, NM,537,239000,0.0622,0.1518,178,-0.0056,0.4183,79,0.2296,-0.0595,44,-0.0435,0.375,0,,,24,-0.3684,1,,,,126,0.0261,0.0861,1930,-0.0146,0.1013,278518,0.0154,0.1414,178,-0.0056,0.3961,,,,0
202212,16100,Carlsbad-Artesia, NM,541,265000,0.0331,0.1021,148,-0.1243,-0.3662,97,0.2063,0.2412,28,-0.4615,-0.3,0,,-1,32,-0.1579,0.1429,4,-0.2,-0.7333,144,-0.0115,0.0278,1868,0.0539,0.0728,300599,-0.0016,0.052,152,-0.1289,-0.3693,0.027,-0.0026,-0.0372,0
202212,23700,Gallup, NM,557,167400,-0.1822,-0.163,19,0.0857,-0.6885,115,0.0384,0.3731,8,0.3333,-0.4286,0,,,4,0,-0.3333,2,0,-0.7143,108,-0.1541,-0.0366,1580,0.0064,-0.0731,201286,-0.2228,-0.1533,21,0.1053,-0.6912,0.1053,-0.009,-0.0095,1
