month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,18420,Corinth, MS,737,190950,0.0079,-0.1094,45,-0.1667,0,80,0.5,-0.0093,20,1.5,0.25,0,,,8,-0.3333,-0.3333,20,0.8182,-0.1304,104,0.0022,0.1122,1862,-0.0064,-0.1474,227556,0.0037,-0.0713,66,0.0077,0.0397,0.4444,0.2407,-0.0667,1
202301,24900,Greenwood, MS,753,142475,0.0324,0.3315,63,0.0965,0.6026,88,0.0602,-0.36,18,0.5,3.5,0,,,8,1,1,12,0.3333,-0.5385,75,0.0013,0.1539,1734,0.0206,-0.0187,188317,-0.0393,0.2328,74,0.1045,0.1212,0.192,0.0341,-0.4747,1
202301,15020,Brookhaven, MS,780,233750,0.0163,0.2986,53,0.0392,0.359,99,-0.0294,0.3289,10,-0.1667,-0.5833,0,,,10,0.25,0.25,5,-0.4375,-0.25,104,0.0168,0.14,2275,0.1242,0.1362,289159,0.0601,0.4041,58,-0.0086,0.1979,0.0849,-0.072,-0.0689,0
202301,17380,Cleveland, MS,824,175000,-0.0272,0.2069,36,-0.1548,0.3654,99,-0.0664,0.216,8,-0.5,-0.3333,0,,,6,0.5,,9,0.4167,-0.3462,94,0.0363,0.0048,1882,-0.0339,0.0751,215751,0.0373,0.077,44,-0.0745,0.061,0.2394,0.0966,-0.2606,0
202301,24980,Grenada, MS,882,149450,0.003,0.0013,33,0,0.7368,63,-0.2544,-0.1871,16,0.3333,0.3333,0,,,4,,0,9,0.125,-0.25,92,0.0484,-0.0298,1945,0.0044,0.1042,202917,-0.0134,-0.2522,42,0,0.3125,0.2727,0.0303,-0.3589,0
202301,48500,West Point, MS,898,185000,0.0694,-0.3123,32,-0.1795,0.8824,113,0.2931,0.2931,8,1,1,0,,,10,1.5,1.5,6,0,5,95,0.0351,-0.2225,2138,0.0928,0.2287,279761,0.1003,-0.1012,38,-0.1556,1.2353,0.1875,0.0337,0.1287,1
202301,17260,Clarksdale, MS,899,54900,0.1204,-0.3129,37,0.0735,1.2813,96,0.4922,-0.1767,2,-0.5,-0.5,0,,,4,,,4,0,1,39,-0.0222,-0.2232,1474,0.0257,-0.065,97993,0.0268,-0.0674,41,0.0658,1.25,0.1096,-0.0081,-0.0154,1
202301,26940,Indianola, MS,902,152500,-0.0469,0.25,20,0.0833,0.3,66,0.1579,0.5529,4,0,-0.5,0,,,4,,0,5,0.125,-0.6786,71,0.0091,0.0324,2028,-0.1124,0.2629,167110,-0.083,0.3283,24,0.0682,-0.1897,0.2308,0.0085,-0.7026,0
202212,27140,Jackson, MS,104,325000,0.0622,0.2241,1114,-0.0111,0.7447,72,0.1803,0.4545,388,-0.1019,-0.0892,20,1,0.6667,268,-0.2164,0.8108,490,-0.1419,-0.3591,146,0.0436,0.2299,2150,0.0103,-0.0162,366806,0.0272,-0.0308,1608,-0.0572,0.1465,0.4399,-0.067,-0.7575,0
202212,25060,Gulfport-Biloxi, MS,129,279900,-0.0296,0.0925,1106,-0.0591,0.5192,75,0.1494,0.3889,312,-0.339,-0.3362,4,-0.75,-0.8824,268,-0.3649,0.7179,601,-0.0976,-0.3307,144,-0.0146,0.1386,1870,-0.0132,-0.0257,357693,0.0083,0.0527,1699,-0.0764,0.0439,0.5434,-0.0232,-0.6901,0
