month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202208,25720,Heber, UT,490,1524500,0.0163,0.1731,1081,0.043,0.9158,62,0.4419,0.285,290,-0.1369,-0.2408,6,-0.25,-0.8333,302,-0.2135,1.3594,781,0.0077,-0.3932,652,-0.0051,0.1087,2761,-0.0142,0.0126,2608535,0.0088,0.0415,1852,0.0355,0.0063,0.7228,-0.0253,-1.5591,1
202208,16260,Cedar City, UT,598,439975,-0.0108,0.0667,432,0.0448,1.384,56,0.3875,0.4231,128,-0.1579,-0.1233,8,,3,176,-0.0222,2.2593,34,-0.141,-0.4123,233,-0.0136,0.1001,1878,0.0293,-0.0311,549498,-0.0053,-0.0104,464,0.0323,0.9557,0.0776,-0.0168,-0.2373,0
202208,46860,Vernal, UT,803,369900,0.0136,0.3246,74,0.0652,0,48,0.5,0.4328,32,-0.3333,-0.5676,0,,-1,28,0,0.75,48,0.0326,-0.492,171,0.0209,0.1946,2079,0.0313,-0.1072,473531,0.0464,0.188,122,0.1147,-0.2789,0.6463,-0.0204,-0.6259,0
202208,39220,Price, UT,887,350000,-0.0909,0.4016,58,-0.0417,0.1165,48,0.7273,0.338,18,-0.25,-0.3571,0,,-1,12,-0.5,-0.1429,28,0.0577,-0.45,155,-0.0334,0.2922,1659,0,-0.1469,341957,-0.0702,-0.0365,86,0,-0.1527,0.4783,0.0449,-0.4926,0
202207,41620,Salt Lake City, UT,51,615000,-0.0276,0.1,2544,0.3725,1.3023,30,0.25,0.875,1656,-0.1728,-0.1516,68,-0.0811,-0.5143,2084,0.3157,3.5304,1903,-0.0873,-0.2409,252,-0.0172,0.0745,2473,-0.02,0.0148,753832,-0.0365,-0.01,4434,0.1264,0.2286,0.748,-0.3769,-1.5207,1
202207,36260,Ogden-Clearfield, UT,100,560000,-0.0419,0.1667,1582,0.4163,2.1265,31,0.24,1.5833,1116,-0.0124,0.1296,32,-0.3333,-0.3333,1308,0.4405,4.0308,836,-0.113,-0.24,227,-0.0077,0.1097,2407,-0.0549,-0.0109,639799,-0.064,-0.0129,2413,0.1728,0.4978,0.5284,-0.3153,-1.6455,1
202207,39340,Provo-Orem, UT,115,589900,-0.0302,0.0825,2169,0.2751,1.5368,38,0.2881,1.2353,1196,-0.1167,0.0205,132,-0.1646,-0.0833,1576,0.2689,3.2366,2507,-0.0948,-0.1414,222,-0.0115,0.1013,2797,-0.0343,-0.0271,791748,-0.0393,-0.0559,4670,0.0453,0.2345,1.1558,-0.4723,-2.2594,1
202207,41100,St. George, UT,263,699900,-0.0541,0.0852,1101,0.2714,1.1092,38,0.2258,0.7273,548,-0.0957,0.062,16,1,-0.2,528,0.0476,2,181,-0.1127,0.0343,312,-0.0226,0.1788,2293,-0.0259,-0.0404,848270,-0.0591,-0.2714,1274,0.1934,0.8491,0.1644,-0.0712,-0.1709,0
202207,30860,Logan, UT-ID,345,524950,-0.0171,0.0097,314,0.2922,2.4505,33,0.3333,0.8857,192,-0.0769,0.3333,4,-0.3333,0,212,0.4133,6.5714,151,-0.1588,-0.2135,216,-0.0379,0.1409,2487,0.0022,-0.0763,634632,-0.0439,-0.2812,465,0.0852,0.6607,0.4809,-0.2578,-1.629,1
202207,25720,Heber, UT,490,1500000,-0.0338,0.1538,1036,0.3507,0.8633,43,0.1622,-0.1224,336,-0.2759,-0.1515,8,-0.5556,-0.5,384,0.4118,2.2,775,-0.1153,-0.3735,655,-0.0248,0.1129,2801,-0.0034,0.0127,2585766,-0.0211,-0.0338,1788,0.0916,-0.0022,0.7481,-0.394,-1.4768,1
