month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202210,50011,franklin, vt,347000,-0.0072,0.0844,92,0.0455,0.1358,43,-0.3835,-0.0337,52,-0.3158,-0.1333,0,,,32,0.4545,0.6,26,-0.0189,-0.5094,181,0.0085,0.0438,1877,0.007,0.0102,375134,-0.0153,-0.0284,117,0.0263,-0.1203,0.2826,-0.0185,-0.3717,0
202210,50021,rutland, vt,315000,-0.1248,-0.1578,161,-0.0153,0.1103,81,0.0385,0.3613,52,-0.3953,-0.2353,0,-1,,36,0.0588,0.2857,87,-0.1168,-0.2564,199,-0.0058,0.0579,1920,-0.0431,-0.1249,541825,-0.0202,-0.0577,249,-0.0478,-0.0674,0.5404,-0.0621,-0.2665,1
202210,50015,lamoille, vt,599000,0,0.8015,104,-0.0235,-0.0714,107,0.3009,0.4658,32,-0.2381,0,0,,-1,20,-0.2857,0.6667,33,-0.0294,-0.34,327,0.0557,0.7597,2218,-0.0572,0.0694,1506835,0.0507,0.978,137,-0.0249,-0.1274,0.3173,-0.0019,-0.1291,1
202210,50019,orleans, vt,349000,-0.0778,0.1831,77,-0.0723,-0.163,67,0.2407,-0.0822,32,-0.2727,-0.2727,0,,,20,0.25,4,44,-0.1698,-0.4359,179,-0.0049,0.1219,2156,-0.0115,0.0978,442403,-0.0245,-0.003,118,-0.1259,-0.3059,0.5714,-0.0671,-0.2764,0
202210,50017,orange, vt,380000,0.0397,0.3014,49,0.0769,-0.0755,53,0.0995,-0.4199,24,-0.0769,0,0,,,24,1,2,36,0.125,-0.3208,187,-0.0538,0.0157,2088,-0.0014,0.1083,642729,-0.0725,0.1967,85,0.1111,-0.1981,0.7347,0.0314,-0.2653,0
202210,50009,essex, vt,310000,0.0887,0.329,31,0.0333,0.1481,71,0.5026,-0.1932,4,-0.5,-0.75,0,,,4,-0.5,0,9,-0.1818,-0.4,181,-0.0162,0.2459,1710,-0.059,0.122,370643,-0.0262,0.1929,40,-0.0361,-0.0476,0.2903,-0.0763,-0.2652,1
202210,50007,chittenden, vt,515000,0.0511,0.1438,149,0.0311,0.0956,29,0.3182,-0.2368,144,-0.2421,0.125,4,-0.3333,,44,0.4667,0.375,39,-0.1875,-0.4265,271,0.0059,0.1102,2019,0.0035,0,647739,0.0087,0.1118,186,-0.0313,-0.0746,0.2617,-0.0704,-0.2383,0
202210,50001,addison, vt,499000,-0.0545,0.4298,40,-0.1011,-0.2308,47,0.1899,-0.2769,20,-0.5,-0.2857,0,,,12,0,0,19,0.4074,-0.4865,230,0.0189,0.1797,2036,-0.0979,0.1311,516529,-0.1047,-0.0447,63,0.0862,-0.2841,0.475,0.1716,-0.2365,0
202210,50025,windham, vt,470000,0.1408,0.2703,153,0.0234,-0.1593,68,-0.1176,0.0075,48,-0.4894,-0.2941,0,,,32,0.3333,0.1429,101,-0.0472,-0.4261,243,0.0622,0.3333,2022,0.0537,-0.0816,778116,0.0987,0.2456,253,0.0161,-0.2913,0.6601,-0.0489,-0.3069,0
202210,50013,grand isle, vt,625000,0.081,0.4709,18,-0.0769,-0.4706,48,-0.1667,-0.4809,8,-0.3333,-0.5,0,,,4,0,0,6,-0.3684,-0.5,271,-0.1304,-0.0045,1840,0.0129,0.15,617029,-0.0126,0.2721,24,-0.1429,-0.4783,0.3333,-0.1538,-0.0196,0
