month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202208,33011,hillsborough, nh,486600,-0.0248,0.2097,416,0.0073,-0.0337,25,0.3889,0.3514,476,-0.0246,-0.2372,4,-0.75,-0.7778,158,-0.0366,0.0395,295,-0.0134,-0.2348,242,0.012,0.1165,2043,-0.0273,0.0805,593163,0.0008,0.2371,712,-0.0097,-0.1264,0.7091,-0.0148,-0.1863,0
202208,33005,cheshire, nh,364950,-0.0001,0.1691,131,0.1154,-0.1386,39,0.54,0.0694,106,0.0192,-0.0185,4,,,38,-0.05,-0.2963,85,0.0119,-0.2827,209,-0.0192,0.1394,1769,0.0237,-0.0402,465862,-0.006,0.0403,216,0.0564,-0.2019,0.6513,-0.0666,-0.1308,0
202208,33013,merrimack, nh,484975,-0.0242,0.2406,216,0.0093,0.0992,35,0.4375,0,180,-0.1,-0.1346,4,0,1,54,-0.2059,-0.3571,159,0.1162,-0.2452,242,0.0054,0.1831,2104,-0.0066,-0.012,607692,-0.0268,0.1179,373,0.0478,-0.079,0.7338,0.0702,-0.3349,0
202208,33015,rockingham, nh,625000,0.007,0.1469,541,-0.0101,0.1249,34,0.3958,0.1652,436,-0.2044,-0.2101,8,-0.3333,-0.6667,184,-0.0417,0.8776,326,0.0124,-0.1554,297,-0.0114,0.0984,2077,-0.0026,0.0584,779777,-0.0067,0.0629,863,-0.0069,-0.0012,0.6031,0.0134,-0.2002,0
202208,33017,strafford, nh,481538,0.0053,0.2041,156,-0.0659,-0.0574,38,0.3393,0.6129,120,-0.3023,-0.4286,2,,0,46,-0.2813,-0.1786,106,0.0765,-0.2437,256,-0.0041,0.1692,1928,-0.0008,0.0649,644616,0.0091,0.084,262,-0.0296,-0.1466,0.6763,0.0895,-0.1666,0
202208,33019,sullivan, nh,352450,0.0397,0.1063,103,0.0619,-0.0048,36,0.1613,0.0435,76,0,-0.0256,0,,,44,0.375,0.5714,81,0.15,-0.1006,180,-0.0537,0.0977,1873,0.0089,-0.0237,557755,0.0803,0.1609,185,0.1182,-0.044,0.7816,0.0599,-0.0832,0
202208,33001,belknap, nh,563675,0.0249,0.2741,209,-0.0279,0.1515,40,0.2742,0.1704,134,-0.2024,-0.2299,4,,,64,-0.2381,0.1852,149,0.1825,-0.0261,303,0.0082,0.285,1855,0.0163,-0.0529,978897,-0.008,0.3827,361,0.0572,0.0842,0.7129,0.1269,-0.1301,0
202208,33009,grafton, nh,399225,0.0263,0.3696,249,0.0122,-0.008,43,0.3359,-0.0058,138,-0.2333,-0.2069,0,,,78,0.0833,0.2188,158,0.1449,-0.1856,220,-0.0319,0.0907,1934,0.1051,0.2334,597414,0.0582,0.3525,408,0.0625,-0.0842,0.6345,0.0736,-0.1384,0
202207,33019,sullivan, nh,339000,0.0045,0.1304,97,0.2516,-0.0202,31,0.7222,-0.1143,76,-0.1556,-0.05,0,,,32,0.2308,1,70,-0.1195,-0.186,190,-0.0077,0.1532,1856,0.028,-0.0897,516295,-0.146,0.0111,165,0.041,-0.127,0.7216,-0.3042,-0.147,0
202207,33017,strafford, nh,479000,-0.0278,0.1975,167,0.1761,0.0438,28,0.4737,0.5556,172,-0.1134,-0.0444,0,-1,-1,64,0.7778,0.7778,98,0.2174,-0.1624,257,-0.0034,0.1986,1929,0.02,0.0424,638776,-0.0219,0.083,270,0.2301,-0.0253,0.5868,0.0199,-0.1444,0
202207,33005,cheshire, nh,365000,0.0432,0.1774,117,0.1527,-0.1643,25,0.0989,-0.2188,104,-0.037,-0.2353,0,,,40,0.1111,0.1111,84,-0.0175,-0.2941,213,0.0326,0.2178,1728,0.0136,-0.0226,468665,0.0064,0.145,204,0.0909,-0.2124,0.7179,-0.1244,-0.1321,0
202207,33009,grafton, nh,389000,-0.022,0.1969,246,0.3591,0.0165,32,0.3763,-0.1111,180,-0.0909,-0.1,0,,,72,1.4,0.3846,138,-0.0316,-0.2698,227,-0.0099,0.1351,1750,-0.0033,0.0343,564577,-0.0569,0.2044,384,0.1907,-0.1007,0.561,-0.2263,-0.22,0
202207,33011,hillsborough, nh,499000,0.0397,0.22,413,0.0617,-0.0328,18,0.6364,0.125,488,-0.2179,-0.2229,16,0.6,-0.2,164,0.038,0.1714,299,0.0972,-0.2132,239,-0.0056,0.148,2100,0.0565,0.0736,592693,0.0562,0.2619,719,0.0869,-0.1112,0.724,0.0235,-0.166,0
