month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201903,11001,district of columbia, dc,635671,0.0168,0.0336,1327,0.065,0.1459,33,-0.1429,0.1,1136,0.346,0.0677,16,-0.3333,0.3333,316,0.0748,0.0395,316,0.2061,-0.1319,498,0.0179,-0.0654,1455,-0.0073,0.1405,973276,0.0144,-0.0169,1641,0.08,0.0698,0.2381,0.0279,-0.0762,0
201902,11001,district of columbia, dc,625146,0.0089,0.052,1246,-0.025,0.2021,39,-0.3419,0.0132,844,0.169,0.0218,24,0,0.7143,294,-0.1302,0.225,262,-0.0839,-0.2782,489,-0.0051,-0.0641,1466,0.0057,0.163,959488,-0.0061,-0.0126,1520,-0.0266,0.0827,0.2103,-0.0135,-0.1399,0
201901,11001,district of columbia, dc,619625,0.0329,0.0853,1278,-0.144,0.1629,59,0.125,0.0354,722,0.2363,-0.0744,24,0,1,338,-0.0714,0.4322,286,-0.12,0.0053,491,-0.0129,-0.0279,1458,0.0339,0.1478,965366,0.0285,0.0026,1561,-0.1451,0.1186,0.2238,0.0061,-0.0351,0
201812,11001,district of columbia, dc,599900,-0.0402,0.0388,1493,-0.1868,0.1328,52,0.2683,0.0196,584,-0.3146,0.1774,24,-0.2,0.2,364,-0.3872,0.2466,325,-0.0327,-0.0607,498,-0.0283,-0.0121,1410,0.0491,0.1033,938591,0.0286,-0.0176,1826,-0.1593,0.098,0.2177,0.0347,-0.0448,0
201811,11001,district of columbia, dc,625000,-0.0204,0.0301,1836,0.0025,0.101,41,0.3226,-0.0575,852,-0.2022,-0.0274,30,-0.3182,0.6667,594,-0.1818,0.2024,336,-0.1204,-0.1894,512,-0.0244,0.0278,1344,0.0273,-0.0138,912524,-0.0244,-0.0571,2172,-0.0174,0.047,0.183,-0.0256,-0.0656,0
201810,11001,district of columbia, dc,638000,0.0127,0.0248,1832,0.1376,0.1274,31,-0.0606,-0.0882,1068,-0.1785,-0.0413,44,0.2222,1.75,726,0.3545,0.3545,382,0.1202,-0.1064,525,0.0048,0.0432,1308,0.0221,-0.0085,935322,0.002,-0.0557,2211,0.1336,0.083,0.2086,-0.0032,-0.0546,0
201809,11001,district of columbia, dc,630000,0.0088,0.008,1610,0.1402,0.0557,33,-0.2326,0.1379,1300,0.706,0.1607,36,0.0588,0.2857,536,0.3073,0.0894,341,-0.0435,-0.1189,523,-0.0025,0.0519,1280,-0.001,-0.0303,933470,-0.0257,-0.0432,1950,0.1033,0.0199,0.2118,-0.0407,-0.042,0
201808,11001,district of columbia, dc,624500,-0.0303,0.0639,1412,-0.0658,0.1075,43,0.1622,-0.0227,762,-0.2455,-0.0639,34,1.8333,0.4167,410,-0.0465,0.1714,357,-0.0594,-0.0847,524,-0.0092,0.0855,1281,-0.0091,-0.0186,958141,-0.0069,0.0171,1768,-0.0646,0.0722,0.2525,0.0017,-0.053,0
201807,11001,district of columbia, dc,644000,-0.0077,0.0735,1512,0.005,0.0268,37,0.1935,0.0278,1010,-0.0818,0.1854,12,-0.25,-0.4,430,-0.1535,-0.0652,379,-0.1019,-0.2021,529,-0.014,0.0663,1293,-0.0054,-0.0205,964833,-0.0336,-0.0113,1890,-0.0195,-0.0275,0.2507,-0.0298,-0.0719,0
201806,11001,district of columbia, dc,649000,-0.0014,0.043,1504,0.0731,-0.0189,31,0.1273,-0.0462,1100,-0.063,-0.0879,16,-0.3846,-0.2727,508,0.1441,0.0283,422,-0.0197,-0.1397,536,-0.0139,0.0785,1300,0.0156,-0.0229,998424,-0.0222,0.0335,1927,0.0524,-0.0477,0.2806,-0.0266,-0.0394,0
