month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,37033,caswell, nc,413125,0.0908,1.2004,22,-0.1373,1.2,115,0.1063,0.8175,6,0,0,0,,,4,-0.3333,0,12,0.4375,-0.3235,197,0.3058,0.8318,1954,0.0302,-0.0005,633315,0.1049,1.2349,34,0,0.2642,0.5227,0.209,-1.1773,1
202302,37169,stokes, nc,374900,0.1078,0.0869,53,-0.1732,0.7797,140,0.3286,1.0743,22,-0.2143,0.375,0,,,12,-0.4545,2,53,0.6406,0.2069,176,0.1356,2.0254,2845,0.1431,1.4505,390151,0.0361,-0.0012,104,0.1011,0.4082,1,0.4961,-0.4746,1
202302,37001,alamance, nc,359218,-0.0065,0.0917,269,-0.085,1.6502,56,-0.0586,0.4241,164,-0.1087,-0.0238,4,0,-0.75,84,-0.16,5,288,0.2281,0.1566,177,0.0054,0.0356,1973,-0.0075,0.0001,380428,0.0132,0.0024,554,0.0542,0.5806,1.0706,0.273,-1.3826,1
202302,37061,duplin, nc,317000,-0.0182,0.1045,47,0.0941,1.1136,73,-0.2049,0.7219,24,0.5,0,0,,,20,1,,26,-0.0556,-0.5,169,0.0044,0.241,1948,0.0008,-0.0983,372812,0.0157,0.1349,72,0.0286,-0.0204,0.5484,-0.0869,-1.7698,1
202302,37175,transylvania, nc,562225,-0.0527,-0.2789,94,-0.0829,0.1975,90,0.0316,-0.1411,36,0.6364,-0.3333,0,,,28,0,1.3333,55,-0.0756,-0.1129,284,0.0133,-0.0253,1975,-0.0971,-0.1546,850347,-0.0472,-0.3123,149,-0.066,0.0839,0.5851,0.0046,-0.2047,1
202302,37177,tyrrell, nc,190000,-0.0072,-0.5465,3,-0.25,-0.4,36,-0.3744,-0.756,0,-1,,0,,,2,,,2,0.5,-0.625,109,-0.1781,-0.5632,1439,0,0.3023,156667,-0.1618,-0.5068,5,0,-0.5,0.5,0.25,-0.3,1
202302,37183,wake, nc,495834,-0.0019,0.0509,1719,-0.1334,2.7604,56,-0.2222,2.7333,1356,0.0953,0.117,92,-0.1321,1.0909,726,-0.1617,10.3438,2567,0.2115,2.5449,221,0.0018,-0.0312,2367,-0.0008,0.0888,679669,0.0274,0.0305,4276,0.0376,2.5723,1.4935,0.4251,-0.0908,1
202302,37187,washington, nc,171800,0.1201,-0.1176,17,0.0645,0.0313,81,0.0189,-0.129,10,1.5,0.25,0,,,0,-1,-1,12,0.4118,0.6,89,-0.0831,-0.0808,1631,-0.0683,-0.282,247606,0.0315,-0.0289,30,0.2292,0.3111,0.7273,0.1789,0.2585,1
202302,37017,bladen, nc,247900,-0.0371,0.2094,28,-0.0175,0.3333,90,0.059,-0.0452,14,0.1667,0.4,0,,,4,0,0,17,0,-0.1951,133,-0.0155,0.1577,1685,0.0243,0.0248,478782,-0.012,-0.2011,45,0,0.0976,0.5893,0.0103,-0.3869,0
202302,37057,davidson, nc,317948,0.024,0.0908,305,0.0816,1.1479,43,-0.2735,-0.1943,196,-0.0841,-0.0485,8,-0.6,-0.7333,72,-0.1628,2.2727,292,0.1499,-0.2429,146,-0.0767,-0.0245,2318,0.0503,0.1064,358228,0.0102,0.023,605,0.1341,0.1449,0.9557,0.0568,-1.7555,1
